Date,Model,Count
22-Nov-14,M49,39
22-Nov-14,M35,96
22-Nov-14,M74,77
22-Nov-14,M33,2
22-Nov-14,M110,10
22-Nov-14,M114,2
22-Nov-14,M103,71
22-Nov-14,M88,28
22-Nov-14,M29,9
22-Nov-14,M59,7
22-Nov-14,M44,198
22-Nov-14,M70,31
22-Nov-14,M101,4
22-Nov-14,M60,54
22-Nov-14,M34,4
22-Nov-14,M56,1
22-Nov-14,M43,27
22-Nov-14,M119,5
22-Nov-14,M26,90
22-Nov-14,M61,73
22-Nov-14,M106,4
22-Nov-14,M97,44
22-Nov-14,M80,33
22-Nov-14,M102,34
21-Nov-14,M34,2
21-Nov-14,M119,9
21-Nov-14,M61,67
21-Nov-14,M60,43
21-Nov-14,M114,2
21-Nov-14,M110,6
21-Nov-14,M33,4
21-Nov-14,M101,7
21-Nov-14,M29,6
21-Nov-14,M106,5
21-Nov-14,M88,29
21-Nov-14,M74,61
21-Nov-14,M26,89
21-Nov-14,M103,60
21-Nov-14,M43,21
21-Nov-14,M102,20
21-Nov-14,M80,35
21-Nov-14,M49,43
21-Nov-14,M124,14
21-Nov-14,M76,1
21-Nov-14,M59,3
21-Nov-14,M54,7
21-Nov-14,M97,24
21-Nov-14,M52,167
21-Nov-14,M44,177
21-Nov-14,M70,18
21-Nov-14,M1,33
21-Nov-14,M35,118
20-Nov-14,M119,1
20-Nov-14,M34,1
20-Nov-14,M97,39
20-Nov-14,M102,31
20-Nov-14,M70,25
20-Nov-14,M52,170
20-Nov-14,M74,85
20-Nov-14,M59,11
20-Nov-14,M60,43
20-Nov-14,M103,74
20-Nov-14,M1,45
20-Nov-14,M80,39
20-Nov-14,M110,8
20-Nov-14,M33,2
20-Nov-14,M26,82
20-Nov-14,M25,15
20-Nov-14,M29,8
20-Nov-14,M101,5
20-Nov-14,M124,16
20-Nov-14,M44,204
20-Nov-14,M35,139
20-Nov-14,M54,10
20-Nov-14,M106,10
20-Nov-14,M88,33
20-Nov-14,M43,24
20-Nov-14,M58,2
20-Nov-14,M114,3
20-Nov-14,M61,95
20-Nov-14,M49,43
19-Nov-14,M97,38
19-Nov-14,M61,70
19-Nov-14,M119,2
19-Nov-14,M106,6
19-Nov-14,M34,2
19-Nov-14,M70,23
19-Nov-14,M110,11
19-Nov-14,M102,23
19-Nov-14,M43,20
19-Nov-14,M59,8
19-Nov-14,M103,31
19-Nov-14,M58,1
19-Nov-14,M60,45
19-Nov-14,M26,78
19-Nov-14,M74,71
19-Nov-14,M35,134
19-Nov-14,M52,158
19-Nov-14,M44,183
19-Nov-14,M101,4
19-Nov-14,M80,29
19-Nov-14,M1,40
19-Nov-14,M54,11
19-Nov-14,M29,6
19-Nov-14,M114,2
19-Nov-14,M88,40
19-Nov-14,M124,21
19-Nov-14,M49,48
18-Nov-14,M35,135
18-Nov-14,M29,8
18-Nov-14,M119,7
18-Nov-14,M97,34
18-Nov-14,M102,31
18-Nov-14,M58,1
18-Nov-14,M26,89
18-Nov-14,M49,43
18-Nov-14,M124,15
18-Nov-14,M43,22
18-Nov-14,M106,2
18-Nov-14,M114,1
18-Nov-14,M60,42
18-Nov-14,M110,11
18-Nov-14,M34,3
18-Nov-14,M54,9
18-Nov-14,M44,191
18-Nov-14,M80,27
18-Nov-14,M1,36
18-Nov-14,M88,36
18-Nov-14,M61,81
18-Nov-14,M101,2
18-Nov-14,M70,23
18-Nov-14,M74,63
18-Nov-14,M103,4
18-Nov-14,M59,12
18-Nov-14,M33,2
18-Nov-14,M52,152
17-Nov-14,M52,171
17-Nov-14,M106,4
17-Nov-14,M54,16
17-Nov-14,M49,46
17-Nov-14,M43,33
17-Nov-14,M26,91
17-Nov-14,M33,1
17-Nov-14,M114,1
17-Nov-14,M35,126
17-Nov-14,M1,36
17-Nov-14,M124,11
17-Nov-14,M110,12
17-Nov-14,M44,200
17-Nov-14,M59,6
17-Nov-14,M88,46
17-Nov-14,M29,4
17-Nov-14,M61,101
17-Nov-14,M101,8
17-Nov-14,M119,9
17-Nov-14,M74,52
17-Nov-14,M34,3
17-Nov-14,M60,48
17-Nov-14,M80,21
17-Nov-14,M102,38
17-Nov-14,M70,22
17-Nov-14,M97,44
16-Nov-14,M74,81
16-Nov-14,M59,12
16-Nov-14,M101,6
16-Nov-14,M44,216
16-Nov-14,M49,37
16-Nov-14,M58,1
16-Nov-14,M88,49
16-Nov-14,M102,33
16-Nov-14,M70,15
16-Nov-14,M52,196
16-Nov-14,M1,38
16-Nov-14,M61,98
16-Nov-14,M54,7
16-Nov-14,M124,19
16-Nov-14,M60,60
16-Nov-14,M35,143
16-Nov-14,M97,39
16-Nov-14,M106,3
16-Nov-14,M43,26
16-Nov-14,M80,37
16-Nov-14,M114,5
16-Nov-14,M119,5
16-Nov-14,M29,8
16-Nov-14,M34,2
16-Nov-14,M33,2
16-Nov-14,M26,104
16-Nov-14,M110,13
15-Nov-14,M124,53
15-Nov-14,M52,194
15-Nov-14,M101,1
15-Nov-14,M35,150
15-Nov-14,M54,8
15-Nov-14,M44,237
15-Nov-14,M29,10
15-Nov-14,M33,3
15-Nov-14,M74,75
15-Nov-14,M110,12
15-Nov-14,M103,1
15-Nov-14,M49,50
15-Nov-14,M1,48
15-Nov-14,M70,19
15-Nov-14,M120,1
15-Nov-14,M114,6
15-Nov-14,M59,5
15-Nov-14,M61,88
15-Nov-14,M62,1
15-Nov-14,M88,52
15-Nov-14,M26,92
15-Nov-14,M34,3
15-Nov-14,M60,41
15-Nov-14,M106,5
15-Nov-14,M102,35
15-Nov-14,M43,29
15-Nov-14,M119,6
15-Nov-14,M97,45
15-Nov-14,M80,32
14-Nov-14,M88,57
14-Nov-14,M52,180
14-Nov-14,M101,4
14-Nov-14,M59,8
14-Nov-14,M119,9
14-Nov-14,M1,28
14-Nov-14,M44,182
14-Nov-14,M110,10
14-Nov-14,M54,3
14-Nov-14,M70,36
14-Nov-14,M26,108
14-Nov-14,M124,23
14-Nov-14,M29,21
14-Nov-14,M102,20
14-Nov-14,M97,39
14-Nov-14,M114,6
14-Nov-14,M49,46
14-Nov-14,M61,90
14-Nov-14,M80,39
14-Nov-14,M58,2
14-Nov-14,M35,157
14-Nov-14,M33,3
14-Nov-14,M74,79
14-Nov-14,M60,60
14-Nov-14,M106,13
14-Nov-14,M34,2
14-Nov-14,M43,29
13-Nov-14,M60,37
13-Nov-14,M80,44
13-Nov-14,M52,215
13-Nov-14,M49,61
13-Nov-14,M102,33
13-Nov-14,M124,27
13-Nov-14,M29,13
13-Nov-14,M44,234
13-Nov-14,M43,41
13-Nov-14,M26,94
13-Nov-14,M1,37
13-Nov-14,M59,7
13-Nov-14,M54,13
13-Nov-14,M106,9
13-Nov-14,M34,2
13-Nov-14,M110,10
13-Nov-14,M35,194
13-Nov-14,M33,4
13-Nov-14,M114,1
13-Nov-14,M119,2
13-Nov-14,M68,1
13-Nov-14,M61,81
13-Nov-14,M95,1
13-Nov-14,M101,3
13-Nov-14,M74,110
13-Nov-14,M88,50
13-Nov-14,M97,44
13-Nov-14,M70,22
12-Nov-14,M74,79
12-Nov-14,M97,46
12-Nov-14,M61,101
12-Nov-14,M95,1
12-Nov-14,M80,33
12-Nov-14,M59,5
12-Nov-14,M54,6
12-Nov-14,M106,3
12-Nov-14,M119,3
12-Nov-14,M34,3
12-Nov-14,M70,34
12-Nov-14,M114,5
12-Nov-14,M110,8
12-Nov-14,M124,19
12-Nov-14,M102,41
12-Nov-14,M60,66
12-Nov-14,M88,58
12-Nov-14,M33,4
12-Nov-14,M52,167
12-Nov-14,M43,33
12-Nov-14,M49,57
12-Nov-14,M26,142
12-Nov-14,M29,8
12-Nov-14,M44,235
12-Nov-14,M35,134
12-Nov-14,M1,41
12-Nov-14,M101,7
11-Nov-14,M110,4
11-Nov-14,M97,38
11-Nov-14,M26,125
11-Nov-14,M61,81
11-Nov-14,M95,1
11-Nov-14,M34,5
11-Nov-14,M58,1
11-Nov-14,M33,6
11-Nov-14,M102,37
11-Nov-14,M70,38
11-Nov-14,M119,8
11-Nov-14,M43,35
11-Nov-14,M60,50
11-Nov-14,M124,16
11-Nov-14,M80,37
11-Nov-14,M59,14
11-Nov-14,M35,141
11-Nov-14,M29,7
11-Nov-14,M114,2
11-Nov-14,M101,3
11-Nov-14,M1,52
11-Nov-14,M106,8
11-Nov-14,M52,200
11-Nov-14,M44,224
11-Nov-14,M54,9
11-Nov-14,M49,57
11-Nov-14,M88,37
11-Nov-14,M74,78
10-Nov-14,M102,42
10-Nov-14,M107,1
10-Nov-14,M60,69
10-Nov-14,M29,5
10-Nov-14,M124,20
10-Nov-14,M27,1
10-Nov-14,M35,148
10-Nov-14,M58,3
10-Nov-14,M43,40
10-Nov-14,M114,2
10-Nov-14,M26,123
10-Nov-14,M119,7
10-Nov-14,M1,33
10-Nov-14,M49,66
10-Nov-14,M106,7
10-Nov-14,M59,6
10-Nov-14,M33,4
10-Nov-14,M110,10
10-Nov-14,M54,16
10-Nov-14,M52,211
10-Nov-14,M80,41
10-Nov-14,M70,26
10-Nov-14,M101,5
10-Nov-14,M88,47
10-Nov-14,M61,105
10-Nov-14,M74,89
10-Nov-14,M97,46
10-Nov-14,M44,225
10-Nov-14,M34,5
09-Nov-14,M34,5
09-Nov-14,M102,30
09-Nov-14,M80,52
09-Nov-14,M110,5
09-Nov-14,M61,91
09-Nov-14,M114,2
09-Nov-14,M60,70
09-Nov-14,M97,57
09-Nov-14,M35,153
09-Nov-14,M49,54
09-Nov-14,M29,6
09-Nov-14,M26,119
09-Nov-14,M33,6
09-Nov-14,M58,1
09-Nov-14,M106,9
09-Nov-14,M1,51
09-Nov-14,M54,10
09-Nov-14,M119,9
09-Nov-14,M52,185
09-Nov-14,M124,18
09-Nov-14,M101,12
09-Nov-14,M43,32
09-Nov-14,M88,52
09-Nov-14,M70,30
09-Nov-14,M59,14
09-Nov-14,M44,199
09-Nov-14,M74,73
08-Nov-14,M124,15
08-Nov-14,M34,4
08-Nov-14,M61,87
08-Nov-14,M97,53
08-Nov-14,M110,9
08-Nov-14,M102,24
08-Nov-14,M80,61
08-Nov-14,M26,132
08-Nov-14,M60,60
08-Nov-14,M43,31
08-Nov-14,M29,14
08-Nov-14,M54,11
08-Nov-14,M114,1
08-Nov-14,M119,15
08-Nov-14,M35,157
08-Nov-14,M49,40
08-Nov-14,M33,2
08-Nov-14,M44,238
08-Nov-14,M52,215
08-Nov-14,M70,32
08-Nov-14,M88,44
08-Nov-14,M74,93
08-Nov-14,M1,51
08-Nov-14,M106,6
08-Nov-14,M101,3
08-Nov-14,M59,11
07-Nov-14,M58,1
07-Nov-14,M33,4
07-Nov-14,M74,95
07-Nov-14,M59,2
07-Nov-14,M124,16
07-Nov-14,M29,5
07-Nov-14,M88,40
07-Nov-14,M35,165
07-Nov-14,M54,13
07-Nov-14,M1,43
07-Nov-14,M44,211
07-Nov-14,M52,165
07-Nov-14,M120,1
07-Nov-14,M101,7
07-Nov-14,M50,1
07-Nov-14,M43,50
07-Nov-14,M104,1
07-Nov-14,M60,53
07-Nov-14,M102,19
07-Nov-14,M97,49
07-Nov-14,M110,9
07-Nov-14,M61,87
07-Nov-14,M80,37
07-Nov-14,M70,23
07-Nov-14,M106,6
07-Nov-14,M27,1
07-Nov-14,M34,2
07-Nov-14,M26,117
07-Nov-14,M68,1
07-Nov-14,M49,59
07-Nov-14,M119,9
06-Nov-14,M49,42
06-Nov-14,M1,38
06-Nov-14,M114,1
06-Nov-14,M124,26
06-Nov-14,M58,2
06-Nov-14,M74,83
06-Nov-14,M52,150
06-Nov-14,M59,9
06-Nov-14,M97,34
06-Nov-14,M54,13
06-Nov-14,M34,9
06-Nov-14,M43,31
06-Nov-14,M33,1
06-Nov-14,M44,213
06-Nov-14,M88,33
06-Nov-14,M35,163
06-Nov-14,M29,12
06-Nov-14,M101,5
06-Nov-14,M110,7
06-Nov-14,M106,4
06-Nov-14,M80,37
06-Nov-14,M60,62
06-Nov-14,M119,9
06-Nov-14,M70,14
06-Nov-14,M61,78
06-Nov-14,M26,123
05-Nov-14,M119,9
05-Nov-14,M124,16
05-Nov-14,M27,1
05-Nov-14,M26,106
05-Nov-14,M106,7
05-Nov-14,M52,158
05-Nov-14,M54,6
05-Nov-14,M80,29
05-Nov-14,M29,12
05-Nov-14,M49,41
05-Nov-14,M101,9
05-Nov-14,M60,57
05-Nov-14,M33,2
05-Nov-14,M43,29
05-Nov-14,M88,45
05-Nov-14,M44,188
05-Nov-14,M28,1
05-Nov-14,M35,132
05-Nov-14,M1,45
05-Nov-14,M34,5
05-Nov-14,M110,6
05-Nov-14,M74,68
05-Nov-14,M59,7
05-Nov-14,M70,21
05-Nov-14,M97,52
05-Nov-14,M61,81
04-Nov-14,M70,28
04-Nov-14,M26,116
04-Nov-14,M34,8
04-Nov-14,M110,9
04-Nov-14,M97,55
04-Nov-14,M80,26
04-Nov-14,M35,135
04-Nov-14,M33,4
04-Nov-14,M106,7
04-Nov-14,M61,88
04-Nov-14,M114,1
04-Nov-14,M59,10
04-Nov-14,M102,1
04-Nov-14,M43,38
04-Nov-14,M74,112
04-Nov-14,M29,6
04-Nov-14,M60,49
04-Nov-14,M121,1
04-Nov-14,M52,187
04-Nov-14,M119,8
04-Nov-14,M44,237
04-Nov-14,M49,55
04-Nov-14,M54,12
04-Nov-14,M1,55
04-Nov-14,M124,23
04-Nov-14,M88,45
04-Nov-14,M101,6
03-Nov-14,M43,46
03-Nov-14,M26,103
03-Nov-14,M49,57
03-Nov-14,M54,11
03-Nov-14,M52,157
03-Nov-14,M29,6
03-Nov-14,M35,110
03-Nov-14,M44,183
03-Nov-14,M124,18
03-Nov-14,M110,5
03-Nov-14,M74,70
03-Nov-14,M60,49
03-Nov-14,M34,1
03-Nov-14,M106,6
03-Nov-14,M80,32
03-Nov-14,M119,8
03-Nov-14,M59,6
03-Nov-14,M97,46
03-Nov-14,M1,37
03-Nov-14,M33,3
03-Nov-14,M101,6
03-Nov-14,M102,3
03-Nov-14,M36,1
03-Nov-14,M88,44
03-Nov-14,M70,20
03-Nov-14,M61,81
02-Nov-14,M29,4
02-Nov-14,M35,97
02-Nov-14,M119,8
02-Nov-14,M97,42
02-Nov-14,M26,119
02-Nov-14,M80,30
02-Nov-14,M124,16
02-Nov-14,M34,2
02-Nov-14,M106,7
02-Nov-14,M59,11
02-Nov-14,M54,12
02-Nov-14,M114,4
02-Nov-14,M110,8
02-Nov-14,M60,57
02-Nov-14,M43,31
02-Nov-14,M61,75
02-Nov-14,M49,67
02-Nov-14,M1,44
02-Nov-14,M52,137
02-Nov-14,M70,22
02-Nov-14,M74,97
02-Nov-14,M88,57
02-Nov-14,M33,5
02-Nov-14,M101,4
02-Nov-14,M44,166
01-Nov-14,M29,7
01-Nov-14,M124,20
01-Nov-14,M35,119
01-Nov-14,M33,5
01-Nov-14,M114,2
01-Nov-14,M74,90
01-Nov-14,M101,11
01-Nov-14,M88,43
01-Nov-14,M102,1
01-Nov-14,M58,1
01-Nov-14,M97,40
01-Nov-14,M43,28
01-Nov-14,M52,144
01-Nov-14,M59,5
01-Nov-14,M1,53
01-Nov-14,M49,66
01-Nov-14,M44,183
01-Nov-14,M54,16
01-Nov-14,M7,2
01-Nov-14,M110,12
01-Nov-14,M70,29
01-Nov-14,M61,75
01-Nov-14,M60,62
01-Nov-14,M55,1
01-Nov-14,M26,113
01-Nov-14,M34,3
01-Nov-14,M80,27
01-Nov-14,M119,15
01-Nov-14,M106,7
01-Nov-14,M51,1
31-Oct-14,M34,5
31-Oct-14,M74,82
31-Oct-14,M70,23
31-Oct-14,M61,75
31-Oct-14,M110,7
31-Oct-14,M124,15
31-Oct-14,M60,41
31-Oct-14,M102,1
31-Oct-14,M88,34
31-Oct-14,M106,4
31-Oct-14,M97,56
31-Oct-14,M119,8
31-Oct-14,M59,9
31-Oct-14,M26,127
31-Oct-14,M54,10
31-Oct-14,M35,114
31-Oct-14,M43,37
31-Oct-14,M29,9
31-Oct-14,M52,126
31-Oct-14,M101,9
31-Oct-14,M114,3
31-Oct-14,M44,166
31-Oct-14,M1,45
31-Oct-14,M80,37
31-Oct-14,M49,50
31-Oct-14,M33,6
30-Oct-14,M97,49
30-Oct-14,M106,8
30-Oct-14,M110,5
30-Oct-14,M80,37
30-Oct-14,M34,6
30-Oct-14,M119,8
30-Oct-14,M29,6
30-Oct-14,M74,68
30-Oct-14,M70,31
30-Oct-14,M61,75
30-Oct-14,M58,1
30-Oct-14,M60,47
30-Oct-14,M26,132
30-Oct-14,M43,34
30-Oct-14,M54,8
30-Oct-14,M35,81
30-Oct-14,M59,9
30-Oct-14,M88,40
30-Oct-14,M24,14
30-Oct-14,M114,1
30-Oct-14,M44,161
30-Oct-14,M1,63
30-Oct-14,M49,40
30-Oct-14,M101,5
30-Oct-14,M33,2
30-Oct-14,M52,139
30-Oct-14,M124,8
29-Oct-14,M52,158
29-Oct-14,M124,19
29-Oct-14,M1,57
29-Oct-14,M74,75
29-Oct-14,M54,6
29-Oct-14,M61,93
29-Oct-14,M44,197
29-Oct-14,M59,7
29-Oct-14,M101,9
29-Oct-14,M114,1
29-Oct-14,M88,47
29-Oct-14,M29,5
29-Oct-14,M49,73
29-Oct-14,M110,8
29-Oct-14,M26,131
29-Oct-14,M80,52
29-Oct-14,M58,2
29-Oct-14,M119,10
29-Oct-14,M43,36
29-Oct-14,M34,7
29-Oct-14,M60,54
29-Oct-14,M97,55
29-Oct-14,M106,6
29-Oct-14,M70,26
29-Oct-14,M113,1
29-Oct-14,M35,108
28-Oct-14,M74,80
28-Oct-14,M52,180
28-Oct-14,M44,188
28-Oct-14,M59,23
28-Oct-14,M97,49
28-Oct-14,M101,6
28-Oct-14,M60,62
28-Oct-14,M70,33
28-Oct-14,M88,40
28-Oct-14,M1,68
28-Oct-14,M61,85
28-Oct-14,M33,1
28-Oct-14,M80,36
28-Oct-14,M49,59
28-Oct-14,M106,4
28-Oct-14,M58,3
28-Oct-14,M114,3
28-Oct-14,M34,10
28-Oct-14,M26,109
28-Oct-14,M110,10
28-Oct-14,M29,11
28-Oct-14,M124,7
28-Oct-14,M119,5
28-Oct-14,M54,12
28-Oct-14,M35,95
28-Oct-14,M43,47
27-Oct-14,M101,5
27-Oct-14,M1,67
27-Oct-14,M70,27
27-Oct-14,M88,46
27-Oct-14,M59,6
27-Oct-14,M74,96
27-Oct-14,M35,113
27-Oct-14,M52,173
27-Oct-14,M44,204
27-Oct-14,M60,58
27-Oct-14,M34,8
27-Oct-14,M54,17
27-Oct-14,M49,72
27-Oct-14,M118,1
27-Oct-14,M114,2
27-Oct-14,M110,14
27-Oct-14,M29,18
27-Oct-14,M97,57
27-Oct-14,M43,46
27-Oct-14,M61,89
27-Oct-14,M119,9
27-Oct-14,M26,145
27-Oct-14,M80,35
27-Oct-14,M106,8
27-Oct-14,M124,16
27-Oct-14,M33,5
26-Oct-14,M54,15
26-Oct-14,M60,47
26-Oct-14,M33,7
26-Oct-14,M106,10
26-Oct-14,M52,155
26-Oct-14,M26,149
26-Oct-14,M49,68
26-Oct-14,M88,39
26-Oct-14,M29,10
26-Oct-14,M43,37
26-Oct-14,M114,3
26-Oct-14,M124,24
26-Oct-14,M97,66
26-Oct-14,M74,61
26-Oct-14,M35,53
26-Oct-14,M1,60
26-Oct-14,M59,4
26-Oct-14,M110,8
26-Oct-14,M80,29
26-Oct-14,M44,184
26-Oct-14,M61,89
26-Oct-14,M119,10
26-Oct-14,M34,5
26-Oct-14,M101,8
26-Oct-14,M70,27
25-Oct-14,M61,99
25-Oct-14,M33,6
25-Oct-14,M97,59
25-Oct-14,M49,57
25-Oct-14,M80,29
25-Oct-14,M34,9
25-Oct-14,M58,4
25-Oct-14,M106,13
25-Oct-14,M43,46
25-Oct-14,M29,15
25-Oct-14,M119,7
25-Oct-14,M124,32
25-Oct-14,M54,15
25-Oct-14,M110,3
25-Oct-14,M74,102
25-Oct-14,M52,187
25-Oct-14,M60,67
25-Oct-14,M88,59
25-Oct-14,M70,40
25-Oct-14,M55,1
25-Oct-14,M44,209
25-Oct-14,M1,69
25-Oct-14,M101,4
25-Oct-14,M59,12
25-Oct-14,M26,155
25-Oct-14,M35,35
24-Oct-14,M34,5
24-Oct-14,M61,87
24-Oct-14,M43,47
24-Oct-14,M26,125
24-Oct-14,M119,7
24-Oct-14,M106,7
24-Oct-14,M70,26
24-Oct-14,M110,8
24-Oct-14,M60,60
24-Oct-14,M85,1
24-Oct-14,M114,3
24-Oct-14,M54,7
24-Oct-14,M59,8
24-Oct-14,M124,31
24-Oct-14,M29,7
24-Oct-14,M49,76
24-Oct-14,M35,34
24-Oct-14,M101,13
24-Oct-14,M44,138
24-Oct-14,M52,171
24-Oct-14,M88,45
24-Oct-14,M1,60
24-Oct-14,M33,6
24-Oct-14,M74,68
24-Oct-14,M97,54
24-Oct-14,M120,1
24-Oct-14,M80,41
24-Oct-14,M58,1
23-Oct-14,M119,7
23-Oct-14,M34,7
23-Oct-14,M70,38
23-Oct-14,M110,10
23-Oct-14,M61,117
23-Oct-14,M59,10
23-Oct-14,M43,48
23-Oct-14,M27,1
23-Oct-14,M29,13
23-Oct-14,M74,121
23-Oct-14,M97,61
23-Oct-14,M80,38
23-Oct-14,M1,90
23-Oct-14,M88,59
23-Oct-14,M35,41
23-Oct-14,M26,164
23-Oct-14,M114,4
23-Oct-14,M52,200
23-Oct-14,M49,87
23-Oct-14,M124,25
23-Oct-14,M33,7
23-Oct-14,M106,13
23-Oct-14,M54,18
23-Oct-14,M44,199
23-Oct-14,M101,17
23-Oct-14,M60,72
22-Oct-14,M97,64
22-Oct-14,M55,1
22-Oct-14,M110,6
22-Oct-14,M26,175
22-Oct-14,M34,7
22-Oct-14,M43,52
22-Oct-14,M120,1
22-Oct-14,M70,28
22-Oct-14,M1,92
22-Oct-14,M58,2
22-Oct-14,M52,176
22-Oct-14,M33,2
22-Oct-14,M114,4
22-Oct-14,M93,1
22-Oct-14,M106,3
22-Oct-14,M61,94
22-Oct-14,M80,47
22-Oct-14,M119,3
22-Oct-14,M88,38
22-Oct-14,M29,14
22-Oct-14,M35,47
22-Oct-14,M60,77
22-Oct-14,M74,82
22-Oct-14,M49,90
22-Oct-14,M44,177
22-Oct-14,M59,10
22-Oct-14,M124,27
22-Oct-14,M54,11
22-Oct-14,M101,9
21-Oct-14,M59,6
21-Oct-14,M44,169
21-Oct-14,M101,9
21-Oct-14,M74,88
21-Oct-14,M52,151
21-Oct-14,M114,3
21-Oct-14,M54,12
21-Oct-14,M1,77
21-Oct-14,M33,4
21-Oct-14,M88,56
21-Oct-14,M61,88
21-Oct-14,M124,23
21-Oct-14,M29,23
21-Oct-14,M35,43
21-Oct-14,M34,4
21-Oct-14,M49,82
21-Oct-14,M97,47
21-Oct-14,M43,45
21-Oct-14,M80,31
21-Oct-14,M70,38
21-Oct-14,M60,85
21-Oct-14,M26,180
21-Oct-14,M106,5
21-Oct-14,M110,7
21-Oct-14,M119,9
20-Oct-14,M34,9
20-Oct-14,M61,75
20-Oct-14,M1,84
20-Oct-14,M49,112
20-Oct-14,M26,168
20-Oct-14,M101,11
20-Oct-14,M119,19
20-Oct-14,M52,199
20-Oct-14,M59,6
20-Oct-14,M70,38
20-Oct-14,M74,111
20-Oct-14,M88,76
20-Oct-14,M35,67
20-Oct-14,M110,10
20-Oct-14,M114,2
20-Oct-14,M54,17
20-Oct-14,M60,83
20-Oct-14,M44,185
20-Oct-14,M106,5
20-Oct-14,M43,43
20-Oct-14,M29,18
20-Oct-14,M80,48
20-Oct-14,M124,26
20-Oct-14,M97,52
20-Oct-14,M33,6
19-Oct-14,M70,32
19-Oct-14,M80,40
19-Oct-14,M26,158
19-Oct-14,M97,64
19-Oct-14,M58,1
19-Oct-14,M74,92
19-Oct-14,M43,75
19-Oct-14,M44,185
19-Oct-14,M61,81
19-Oct-14,M33,5
19-Oct-14,M106,8
19-Oct-14,M60,83
19-Oct-14,M101,11
19-Oct-14,M34,2
19-Oct-14,M88,47
19-Oct-14,M119,14
19-Oct-14,M110,6
19-Oct-14,M35,57
19-Oct-14,M124,18
19-Oct-14,M59,12
19-Oct-14,M29,10
19-Oct-14,M54,22
19-Oct-14,M52,183
19-Oct-14,M1,98
19-Oct-14,M49,108
19-Oct-14,M114,2
18-Oct-14,M1,83
18-Oct-14,M75,1
18-Oct-14,M88,52
18-Oct-14,M101,11
18-Oct-14,M74,110
18-Oct-14,M34,2
18-Oct-14,M110,5
18-Oct-14,M29,7
18-Oct-14,M59,8
18-Oct-14,M43,74
18-Oct-14,M44,116
18-Oct-14,M70,35
18-Oct-14,M106,10
18-Oct-14,M60,85
18-Oct-14,M26,203
18-Oct-14,M52,178
18-Oct-14,M97,78
18-Oct-14,M54,31
18-Oct-14,M33,4
18-Oct-14,M35,60
18-Oct-14,M61,104
18-Oct-14,M119,20
18-Oct-14,M80,44
18-Oct-14,M124,27
18-Oct-14,M114,1
18-Oct-14,M49,142
17-Oct-14,M106,5
17-Oct-14,M119,12
17-Oct-14,M33,5
17-Oct-14,M80,42
17-Oct-14,M60,70
17-Oct-14,M114,2
17-Oct-14,M54,25
17-Oct-14,M35,49
17-Oct-14,M59,12
17-Oct-14,M26,163
17-Oct-14,M43,65
17-Oct-14,M1,73
17-Oct-14,M88,54
17-Oct-14,M74,102
17-Oct-14,M52,140
17-Oct-14,M101,16
17-Oct-14,M44,44
17-Oct-14,M49,118
17-Oct-14,M29,18
17-Oct-14,M110,4
17-Oct-14,M70,28
17-Oct-14,M97,54
17-Oct-14,M34,6
17-Oct-14,M61,77
17-Oct-14,M124,21
16-Oct-14,M88,68
16-Oct-14,M74,137
16-Oct-14,M59,16
16-Oct-14,M95,2
16-Oct-14,M97,79
16-Oct-14,M70,38
16-Oct-14,M1,96
16-Oct-14,M54,16
16-Oct-14,M34,11
16-Oct-14,M44,5
16-Oct-14,M33,8
16-Oct-14,M110,10
16-Oct-14,M43,81
16-Oct-14,M61,141
16-Oct-14,M106,13
16-Oct-14,M49,155
16-Oct-14,M80,56
16-Oct-14,M52,94
16-Oct-14,M114,2
16-Oct-14,M26,211
16-Oct-14,M35,77
16-Oct-14,M119,9
16-Oct-14,M101,16
16-Oct-14,M124,23
16-Oct-14,M60,102
16-Oct-14,M29,11
15-Oct-14,M74,104
15-Oct-14,M92,1
15-Oct-14,M34,13
15-Oct-14,M97,74
15-Oct-14,M95,1
15-Oct-14,M36,1
15-Oct-14,M110,12
15-Oct-14,M59,16
15-Oct-14,M121,1
15-Oct-14,M61,113
15-Oct-14,M52,6
15-Oct-14,M80,52
15-Oct-14,M114,3
15-Oct-14,M70,48
15-Oct-14,M88,53
15-Oct-14,M60,118
15-Oct-14,M1,100
15-Oct-14,M111,1
15-Oct-14,M101,13
15-Oct-14,M33,8
15-Oct-14,M29,18
15-Oct-14,M43,73
15-Oct-14,M26,231
15-Oct-14,M54,15
15-Oct-14,M49,178
15-Oct-14,M107,1
15-Oct-14,M124,23
15-Oct-14,M44,5
15-Oct-14,M119,15
15-Oct-14,M102,1
15-Oct-14,M106,6
15-Oct-14,M35,69
14-Oct-14,M35,55
14-Oct-14,M124,25
14-Oct-14,M60,127
14-Oct-14,M119,7
14-Oct-14,M43,71
14-Oct-14,M29,9
14-Oct-14,M33,8
14-Oct-14,M26,220
14-Oct-14,M58,1
14-Oct-14,M88,61
14-Oct-14,M54,24
14-Oct-14,M49,181
14-Oct-14,M1,87
14-Oct-14,M114,2
14-Oct-14,M106,10
14-Oct-14,M101,11
14-Oct-14,M80,51
14-Oct-14,M44,1
14-Oct-14,M61,123
14-Oct-14,M74,117
14-Oct-14,M70,42
14-Oct-14,M59,10
14-Oct-14,M110,8
14-Oct-14,M34,8
14-Oct-14,M97,80
